Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2024,Jose Caguana,SEA,CPX,22,40,129,163,31,15,7,1,8,27,26,27,0,51,4,3,0,2,4,0,0.240310077,sa3009310
2025,Jose Caguana,SEA,CPX,23,6,17,23,1,1,0,0,0,5,1,6,0,8,0,0,0,1,0,0,0.058823529,sa3009310
2021,Edwin Rojas,SDP,CPX,19,44,132,158,28,22,6,0,0,19,10,21,0,39,2,2,0,2,4,5,0.212121212,sa3009317
2022,Edwin Rojas,SDP,CPX,20,17,37,45,8,5,3,0,0,7,6,6,0,12,2,0,0,1,1,1,0.216216216,sa3009317
2022,Darlyn Montero,OAK,CPX,20,47,145,165,35,25,6,2,2,25,23,15,0,38,3,1,0,4,8,2,0.24137931,sa3009324
2023,Darlyn Montero,OAK,CPX,21,48,174,196,48,33,7,5,3,38,36,15,0,49,4,3,0,2,9,0,0.275862068,sa3009324
2025,Darlyn Montero,OAK,CPX,23,6,21,22,8,6,1,0,1,1,7,0,0,6,0,1,0,0,1,0,0.38095238,sa3009324
2021,Frank Rodriguez,LAD,CPX,19,32,91,106,22,17,3,1,1,14,12,10,1,19,3,2,0,1,0,0,0.241758241,sa3009330
2022,Frank Rodriguez,LAD,CPX,20,25,72,85,17,11,4,0,2,9,10,9,1,25,2,1,1,2,0,0,0.236111111,sa3009330
2021,Benyamin Bailey,CHW,CPX,19,40,125,150,27,21,2,1,3,20,11,24,0,46,1,0,0,3,3,1,0.216,sa3009343
2022,Esmarly Tatis,CHC,CPX,22,11,22,27,7,5,1,1,0,5,4,4,0,3,0,1,0,0,1,2,0.318181818,sa3009345
2021,Rafael Morel,CHC,CPX,19,39,118,139,24,16,4,1,3,18,23,14,0,38,3,3,1,2,6,1,0.20338983,sa3009534
2022,Rafael Morel,CHC,CPX,20,39,126,145,35,26,7,2,0,20,15,13,0,41,4,2,0,4,4,2,0.277777777,sa3009534
2021,Josttin Diaz,SDP,CPX,19,21,46,51,5,3,1,1,0,2,2,4,0,16,0,0,1,0,0,1,0.108695652,sa3009544
2022,Josttin Diaz,SDP,CPX,20,44,126,139,31,19,5,5,2,18,18,13,0,52,0,0,0,1,4,2,0.246031746,sa3009544
2023,Josttin Diaz,SDP,CPX,21,9,29,32,4,2,2,0,0,3,6,3,0,17,0,0,0,0,1,1,0.137931034,sa3009544
2021,Alisson Del Orbe,TEX,CPX,19,41,103,115,24,13,8,3,0,11,9,10,0,34,1,1,0,0,4,2,0.233009708,sa3009547
2021,Ronaldo Flores,SFG,CPX,19,38,118,128,33,25,7,1,0,13,12,5,0,28,3,2,0,5,0,0,0.279661016,sa3009551
2021,Nelson Quiroz,LAD,CPX,19,30,92,111,25,14,11,0,0,17,14,16,0,12,2,1,0,2,0,0,0.27173913,sa3009565
2021,Luis Chevalier,SEA,CPX,19,47,140,168,31,23,4,1,3,28,21,25,1,35,2,1,0,2,2,0,0.221428571,sa3009641
2025,Luis Chevalier,KCR,CPX,23,11,28,33,9,4,4,1,0,3,4,3,0,6,2,0,0,1,0,0,0.321428571,sa3009641
2023,Luis Chevalier,CIN,CPX,21,22,53,70,18,14,3,0,1,10,12,16,0,10,0,1,0,0,4,4,0.339622641,sa3009641
2024,Luis Chevalier,CIN,CPX,22,35,98,126,24,13,6,2,3,23,18,23,0,24,3,0,2,5,2,1,0.244897959,sa3009641
2025,Luis Chevalier,CIN,CPX,23,8,26,27,4,1,2,0,1,4,3,1,0,7,0,0,0,1,0,0,0.153846153,sa3009641
2022,Asdrubal Martinez,ARI,CPX,20,26,66,73,14,12,2,0,0,11,8,7,0,25,0,0,0,0,1,0,0.212121212,sa3009642
2021,Neifi Antunez,SDP,CPX,19,22,62,73,11,11,0,0,0,4,3,8,0,29,3,0,0,1,3,3,0.177419354,sa3009648
2021,Ruben Benavides,CHW,CPX,19,12,31,38,6,3,3,0,0,5,7,6,0,15,1,0,0,0,0,0,0.193548387,sa3009652
2022,Ruben Benavides,CHW,CPX,20,15,36,43,7,4,3,0,0,4,1,7,0,19,0,0,0,1,0,0,0.194444444,sa3009652
2023,Ruben Benavides,CHW,CPX,21,12,26,29,4,3,1,0,0,1,1,3,0,12,0,0,0,0,0,0,0.153846153,sa3009652
2021,Jose Garcia,LAD,CPX,19,20,68,74,18,12,3,1,2,13,14,6,0,23,0,0,0,3,2,0,0.264705882,sa3009659
2023,Enoy Jimenez,CHW,CPX,22,14,35,41,3,3,0,0,0,6,0,4,0,9,0,0,2,1,2,1,0.085714285,sa3009762
2021,Jack Yalowitz,COL,CPX,24,8,20,27,6,6,0,0,0,7,2,7,0,7,0,0,0,1,0,1,0.3,sa3009887
2021,Joshua Rivera,KCR,CPX,22,22,52,59,15,8,3,1,3,7,18,5,0,21,1,1,0,2,1,1,0.288461538,sa3009961
2019,Tyler Wyatt,SFG,R,22,17,58,73,14,7,7,0,0,7,4,9,0,14,4,2,0,3,3,3,0.24137931,sa3010006
2019,Tyler Wyatt,SFG,R,22,27,77,107,18,10,8,0,0,15,11,25,0,16,4,1,0,3,2,2,0.233766233,sa3010006
2019,Josh Watson,OAK,R,22,7,22,29,5,5,0,0,0,3,1,4,0,5,3,0,0,1,3,0,0.227272727,sa3010007
2019,Carter Aldrete,SFG,R,21,19,66,82,17,13,3,0,1,8,7,13,0,14,1,2,0,1,1,1,0.257575757,sa3010008
2019,Connor Cannon,SFG,R,21,35,132,148,43,22,7,1,13,32,38,11,0,37,5,0,0,2,0,0,0.325757575,sa3010010
2019,Alfonso Guillen,LAD,R,19,15,37,42,10,9,1,0,0,2,2,4,0,10,0,1,0,1,0,1,0.27027027,sa3010012
2019,Danny Sinatro,LAD,R,21,41,141,164,41,32,6,3,0,26,16,18,0,31,4,0,1,1,15,3,0.290780141,sa3010013
2019,Ivan Gonzalez,CHW,R,22,10,37,44,17,13,4,0,0,10,8,6,0,6,1,0,0,1,0,0,0.459459459,sa3010014
2019,Julio Carrion,LAD,R,20,40,126,150,23,16,5,0,2,23,14,16,0,41,5,3,0,7,2,0,0.182539682,sa3010015
2021,Julio Carrion,LAD,CPX,22,53,174,214,44,31,9,1,3,33,25,27,0,45,10,2,0,3,2,0,0.252873563,sa3010015
2019,Joab Gonzalez,CLE,R,19,13,32,39,12,9,3,0,0,7,4,4,0,6,1,1,1,2,2,1,0.375,sa3010016
2019,Tyler Osik,CHW,R,22,31,118,133,32,21,10,1,0,22,18,11,0,39,3,1,0,2,1,0,0.27118644,sa3010017
2019,Aaron Bracho,CLE,R,18,30,108,137,32,14,10,2,6,25,29,23,0,21,2,4,0,1,4,1,0.296296296,sa3010018
2021,Javeyan Williams,SFG,CPX,24,30,72,92,19,16,1,0,2,17,6,17,0,25,2,0,1,0,10,1,0.263888888,sa3010019
2019,Javeyan Williams,SFG,R,22,39,147,170,42,35,7,0,0,28,12,15,0,36,5,1,2,4,18,2,0.285714285,sa3010019
2019,Kody Hoese,LAD,R,21,19,56,68,20,11,5,1,3,14,13,10,0,11,1,1,0,2,1,0,0.357142857,sa3010021
2021,Kody Hoese,LAD,CPX,23,10,31,34,8,7,1,0,0,2,3,2,0,4,0,1,0,1,0,0,0.258064516,sa3010021
2019,Jairo Pomares,SFG,R,18,37,155,167,57,40,10,4,3,17,33,10,0,26,0,2,0,0,5,3,0.367741935,sa3010023
2023,Jairo Pomares,SFG,CPX,22,9,26,31,8,6,2,0,0,4,3,5,0,9,0,0,0,0,0,0,0.307692307,sa3010023
2019,Joe Naranjo,CLE,R,18,48,177,200,47,39,5,2,1,25,21,22,0,44,0,1,0,8,1,0,0.265536723,sa3010025
2021,Nerwilian Cedeno,SDP,CPX,19,18,54,66,13,2,8,1,2,8,7,9,0,20,1,1,0,1,2,0,0.24074074,sa3010026
2019,Christian Cairo,CLE,R,18,46,146,179,26,22,3,1,0,26,9,25,0,40,7,1,0,1,7,3,0.178082191,sa3010028
2019,Julian Escobedo,CLE,R,21,28,107,125,35,23,8,2,2,31,16,18,0,12,0,0,0,0,8,1,0.327102803,sa3010030
2021,Julian Escobedo,CLE,CPX,23,8,30,34,9,6,1,0,2,5,9,4,0,8,0,0,0,1,2,1,0.3,sa3010030
2019,Jonathan Allen,CHW,R,22,16,61,68,14,6,8,0,0,8,9,6,0,16,1,0,0,2,3,1,0.229508196,sa3010031
2019,Will Bartlett,CLE,R,18,44,153,184,41,27,12,1,1,21,18,29,0,48,1,1,0,3,2,0,0.267973856,sa3010032
2019,Brandon Lewis,LAD,R,20,12,41,49,9,8,1,0,0,5,2,5,0,8,2,1,0,3,0,0,0.219512195,sa3010035
2019,Yordys Valdes,CLE,R,17,43,162,181,29,23,3,1,2,17,11,16,0,53,0,1,2,2,15,4,0.179012345,sa3010037
2019,James Beard,CHW,R,18,31,127,138,27,20,4,1,2,19,12,8,0,54,2,0,1,1,9,3,0.212598425,sa3010038
2019,Austin Pinorini,CLE,R,22,7,19,21,3,1,2,0,0,2,0,2,0,4,0,0,0,1,0,0,0.157894736,sa3010040
2019,Harrison Freed,SFG,R,21,6,25,30,11,7,3,0,1,6,7,3,0,4,1,1,0,0,1,0,0.44,sa3010041
2022,Harrison Freed,SFG,CPX,24,24,63,74,17,10,5,0,2,10,11,6,0,27,3,2,0,2,0,0,0.269841269,sa3010041
2019,DJ Gladney,CHW,R,17,50,201,220,53,38,5,2,8,27,25,10,0,82,5,4,0,5,1,0,0.263681592,sa3010043
2019,Wendell Marrero,CIN,R,18,30,102,120,33,24,4,2,3,18,21,12,0,33,6,0,0,3,0,0,0.323529411,sa3010044
2021,Wendell Marrero,CIN,CPX,20,17,52,60,12,5,1,2,4,9,11,6,0,25,2,0,0,1,0,1,0.23076923,sa3010044
2022,Wendell Marrero,CIN,CPX,21,22,60,82,15,8,4,1,2,15,11,16,0,22,6,0,0,0,0,0,0.25,sa3010044
2019,Matt Malkin,SFG,R,23,25,90,95,29,20,8,1,0,10,12,2,0,15,0,2,1,3,0,0,0.322222222,sa3010046
2019,Yassel Pino,CIN,R,17,24,91,99,23,21,2,0,0,11,11,4,0,25,4,0,0,1,0,1,0.252747252,sa3010047
2021,Yassel Pino,CIN,CPX,19,42,114,142,31,18,7,1,5,22,23,28,0,29,0,0,0,1,7,4,0.271929824,sa3010047
2019,Ashton Creal,CIN,R,20,48,174,213,48,33,12,3,0,33,14,32,0,48,6,0,1,0,8,3,0.275862068,sa3010048
2021,Ashton Creal,CIN,CPX,22,11,31,41,9,3,2,1,3,13,7,8,0,9,2,0,0,0,5,0,0.29032258,sa3010048
2019,Gavin Jones,OAK,R,20,52,192,217,40,33,6,0,1,28,20,20,0,75,3,2,0,7,3,3,0.208333333,sa3010049
2019,Nolan Dempsey,SFG,R,22,24,70,88,18,12,5,1,0,13,5,8,0,14,9,1,0,1,1,2,0.257142857,sa3010050
2019,Matthew Koehler,OAK,R,23,45,169,196,42,27,12,2,1,20,22,22,0,44,2,0,3,1,9,0,0.24852071,sa3010051
2019,Cody Grosse,SEA,R,22,40,133,163,39,29,5,5,0,22,17,22,0,32,3,4,1,1,7,3,0.293233082,sa3010052
2019,Michael Amditis,CLE,R,21,36,115,137,29,17,10,1,1,21,15,20,0,25,1,1,0,3,0,1,0.252173913,sa3010148
2019,Anthony Lepre,SEA,R,22,36,122,141,19,8,6,0,5,13,15,18,0,40,0,1,0,3,1,1,0.155737704,sa3010150
2021,Anthony Lepre,SEA,CPX,24,22,50,56,11,7,3,0,1,5,6,6,0,20,0,0,0,1,0,0,0.22,sa3010150
2019,Darryl Collins,KCR,R,17,48,181,208,58,44,7,7,0,24,25,22,0,30,3,1,1,0,1,2,0.320441988,sa3010154
2022,Darryl Collins,KCR,CPX,20,6,22,26,5,4,1,0,0,2,1,4,0,5,0,0,0,0,1,0,0.227272727,sa3010154
2019,Omar Hernandez,KCR,R,17,36,131,147,38,30,7,1,0,21,16,8,0,20,4,2,2,2,2,1,0.290076335,sa3010155
2019,Ripken Reyes,SDP,R,22,42,165,200,52,38,10,3,1,39,20,16,0,21,15,2,2,3,15,3,0.315151515,sa3010159
2019,Chris Givin,SDP,R,22,31,118,134,42,29,9,3,1,23,25,12,0,19,2,2,0,0,5,0,0.355932203,sa3010161
2019,Joshua Mears,SDP,R,18,43,166,195,42,28,4,3,7,30,24,23,0,59,4,2,0,4,9,1,0.253012048,sa3010162
2022,Joshua Mears,SDP,CPX,21,17,56,66,15,5,6,1,3,10,10,8,0,26,1,1,0,0,2,0,0.267857142,sa3010162
2019,Jordan Brown,CLE,R,17,26,65,84,8,6,2,0,0,9,5,15,0,32,4,0,0,0,2,2,0.123076923,sa3010163
2021,Jordan Brown,CLE,CPX,19,26,91,105,14,9,3,0,2,10,13,11,0,38,2,1,0,1,0,2,0.153846153,sa3010163
2019,Misael Gonzalez,CHW,R,18,36,118,127,23,18,5,0,0,8,6,8,0,52,0,0,1,4,1,1,0.194915254,sa3010164
2021,Misael Gonzalez,CHW,CPX,20,21,74,85,23,12,6,0,5,14,23,6,0,26,4,0,0,0,4,2,0.31081081,sa3010164
2023,Misael Gonzalez,CHW,CPX,22,13,36,41,7,4,1,1,1,7,4,5,0,17,0,0,0,0,5,0,0.194444444,sa3010164
2019,Dilan Rosario,SFG,R,18,47,187,201,40,24,9,2,5,22,30,11,0,72,0,3,0,8,9,3,0.213903743,sa3010165
2021,Dilan Rosario,SFG,CPX,20,53,158,178,33,23,5,3,2,21,17,19,0,59,0,1,0,1,1,3,0.208860759,sa3010165
2022,Dilan Rosario,SFG,CPX,21,37,104,120,23,13,8,0,2,16,13,15,0,41,1,0,0,0,1,2,0.221153846,sa3010165
2019,Jimmy Govern,KCR,R,22,46,156,199,57,31,17,3,6,33,33,34,1,20,7,2,0,3,6,3,0.365384615,sa3010166
2019,Ike Freeman,CLE,R,21,21,69,75,15,12,3,0,0,7,9,3,0,18,3,0,0,5,1,1,0.217391304,sa3010167
2019,Taylor Lomack,SDP,R,19,39,137,153,47,41,3,3,0,30,14,15,0,30,0,1,0,1,11,1,0.343065693,sa3010169
2019,Abimael Gonzalez,MIL,R,18,22,71,82,7,4,2,0,1,6,2,7,0,39,4,0,0,0,4,1,0.098591549,sa3010172
2019,Angelo Altavilla,ARI,R,22,39,116,152,28,25,3,0,0,21,12,28,0,22,4,2,2,2,14,2,0.24137931,sa3010174
2019,Caleb Van Blake,CIN,R,22,32,123,133,42,26,7,3,6,23,26,7,0,22,3,0,0,1,1,2,0.341463414,sa3010175
2019,Odrick Pitre,MIL,R,18,23,75,91,5,4,1,0,0,8,2,16,0,43,0,0,0,0,2,1,0.066666666,sa3010176
2019,Juan Martinez,MIL,R,23,18,49,56,11,10,1,0,0,3,3,1,0,10,5,0,1,1,0,0,0.224489795,sa3010178
2019,Ethan Skender,SDP,R,22,14,52,59,20,13,2,2,3,15,15,5,0,9,1,1,0,0,3,3,0.384615384,sa3010268
2019,Justin Kunz,LAA,R,22,15,49,57,17,14,0,0,3,11,9,5,0,14,2,1,0,1,0,0,0.346938775,sa3010274
2019,Keaton Weisz,LAA,R,23,14,37,46,8,6,2,0,0,2,6,7,1,14,1,1,0,0,0,0,0.216216216,sa3010277
2019,Daniel Millwee,CHW,R,23,12,39,50,10,7,3,0,0,4,4,8,0,10,2,0,1,1,1,0,0.256410256,sa3010281
2019,Ashton McGee,MIL,R,20,43,148,170,34,19,11,2,2,18,22,18,0,39,4,0,0,5,1,0,0.229729729,sa3010334
2019,GJ Hill,ARI,R,18,42,160,181,33,20,4,6,3,22,18,17,0,63,2,1,1,3,19,5,0.20625,sa3010335
2021,Trevor Boone,COL,CPX,23,8,26,32,8,3,2,1,2,9,7,6,0,7,0,0,0,1,3,0,0.307692307,sa3010336
2021,Pierce Jones,SDP,CPX,20,25,63,83,19,12,3,1,3,17,11,16,0,26,2,2,0,0,6,2,0.301587301,sa3010338
2019,Pierce Jones,SDP,R,18,22,66,74,9,7,2,0,0,14,5,7,0,33,1,0,0,0,3,1,0.136363636,sa3010338
2019,Jalen Greer,OAK,R,17,42,121,146,20,18,1,1,0,10,10,21,0,69,2,2,0,3,4,1,0.165289256,sa3010340
2021,Jalen Greer,OAK,CPX,19,36,108,131,28,23,3,1,1,12,5,19,0,43,4,0,0,3,4,1,0.259259259,sa3010340
2022,Jalen Greer,OAK,CPX,20,7,22,25,4,4,0,0,0,5,0,2,0,11,1,0,0,0,0,0,0.181818181,sa3010340
2021,Yorvis Torrealba,COL,CPX,23,43,118,143,42,31,8,0,3,42,26,20,0,20,4,0,1,2,26,5,0.355932203,sa3010343
2019,Grayson Byrd,CHC,R,23,8,35,36,10,7,2,0,1,3,7,1,0,8,0,0,0,0,1,0,0.285714285,sa3010387
2019,Nelson Maldonado,CHC,R,22,8,36,39,10,5,3,1,1,7,9,3,0,6,0,0,0,1,2,0,0.277777777,sa3010389
2019,Zac Taylor,CHC,R,23,9,40,45,16,9,1,1,5,11,15,3,0,8,1,1,0,2,6,0,0.4,sa3010391
2021,E.P. Reese,CHW,CPX,23,7,20,24,5,5,0,0,0,3,4,3,0,3,1,0,0,0,1,1,0.25,sa3010392
2019,Jacob Olson,CHC,R,22,9,38,43,11,8,1,1,1,8,4,2,0,10,2,1,0,0,2,1,0.289473684,sa3010394
2019,Darius Hill,CHC,R,21,8,36,37,11,8,1,1,1,5,3,1,0,3,0,0,0,1,1,1,0.305555555,sa3010395
2019,Tyler Malone,SDP,R,21,19,66,83,17,11,5,1,0,9,9,15,0,19,1,1,0,1,1,2,0.257575757,sa3010398
2019,Bryce Windham,CHC,R,22,35,117,148,38,28,9,1,0,32,19,30,0,19,0,1,0,2,3,1,0.324786324,sa3010403
2019,Victor Torres,CHW,R,18,26,96,100,21,19,2,0,0,5,9,3,0,28,0,1,0,4,2,2,0.21875,sa3010597
2021,Victor Torres,CHW,CPX,20,8,31,31,12,11,1,0,0,5,4,0,0,9,0,0,0,0,1,0,0.387096774,sa3010597
2019,Oscar Santos,ARI,R,18,33,110,126,24,18,5,0,1,13,10,13,0,34,2,1,0,0,1,2,0.218181818,sa3010598
2021,Oscar Santos,ARI,CPX,20,9,23,26,8,5,1,0,2,7,2,3,0,6,0,0,0,0,2,0,0.347826086,sa3010598
2023,Oscar Santos,ARI,CPX,22,17,49,56,10,6,2,1,1,7,10,6,0,12,0,1,0,2,0,0,0.204081632,sa3010598
2019,Yamil Nieves,CIN,R,17,12,27,28,6,5,1,0,0,2,3,1,0,9,0,0,0,0,0,0,0.222222222,sa3010601
2021,Jesus Ordonez,COL,CPX,21,23,46,54,14,7,5,1,1,10,12,4,0,11,3,1,0,1,0,2,0.304347826,sa3010603
2022,Jesus Ordonez,COL,CPX,22,38,116,136,30,15,11,0,4,16,21,14,0,15,4,2,0,5,1,4,0.258620689,sa3010603
2019,Garrett Frechette,SFG,R,18,39,145,165,42,33,7,2,0,23,20,11,0,35,7,2,0,4,1,0,0.289655172,sa3010636
2021,Garrett Frechette,SFG,CPX,20,50,169,188,56,41,13,1,1,20,28,13,0,52,4,2,0,4,2,0,0.331360946,sa3010636
2023,Garrett Frechette,SFG,CPX,22,36,103,122,29,19,7,0,3,16,12,18,0,22,1,0,0,0,0,1,0.281553398,sa3010636
2019,Brandon Wulff,LAD,R,22,6,25,27,8,6,1,0,1,4,2,2,0,8,0,0,0,0,3,0,0.32,sa3010637
2021,Cole Zabowski,COL,CPX,23,39,114,135,33,20,9,0,4,21,30,18,1,35,1,2,0,3,1,1,0.289473684,sa3010682
2022,Cole Zabowski,COL,CPX,24,18,47,62,12,7,4,0,1,7,7,11,0,11,2,2,0,0,0,0,0.255319148,sa3010682
2019,Spencer Brown,LAA,R,19,23,66,76,16,12,3,1,0,6,6,9,1,22,1,0,0,1,1,1,0.242424242,sa3010724
2019,Chase Strumpf,CHC,R,21,7,22,32,4,1,3,0,0,5,1,7,0,7,2,1,0,1,0,0,0.181818181,sa3010845
2019,Ryan Reynolds,CHC,R,21,35,129,149,32,19,10,2,1,19,19,19,0,45,0,1,0,1,4,3,0.248062015,sa3010849
2021,Junior Sanquintin,CLE,CPX,19,47,176,195,44,24,11,1,8,35,36,14,0,59,2,3,0,4,4,0,0.25,sa3010863
2021,Carlos Roa,MIL,CPX,19,34,96,108,14,7,4,0,3,9,13,9,0,33,2,1,0,3,0,1,0.145833333,sa3010865
2022,Carlos Roa,MIL,CPX,20,20,57,66,12,7,2,1,2,11,7,9,0,19,0,0,0,1,6,0,0.210526315,sa3010865
2019,Erik Rivera,LAA,R,18,21,72,83,15,11,4,0,0,8,9,9,0,31,2,0,0,0,0,0,0.208333333,sa3010867
2022,Jose Baez,CLE,CPX,19,16,40,53,9,7,2,0,0,6,2,12,0,16,1,0,0,0,2,0,0.225,sa3010873
2021,Daniel Mateo,TEX,CPX,19,15,55,63,18,11,3,3,1,12,9,6,0,9,1,1,0,0,8,4,0.327272727,sa3010886
2019,Hudson Head,SDP,R,18,32,120,141,34,23,7,3,1,19,12,15,2,29,5,1,0,0,3,3,0.283333333,sa3010889
2021,Jose O. Lopez,CHC,CPX,19,22,59,70,7,2,2,2,1,8,6,9,0,28,0,1,1,0,0,1,0.118644067,sa3011074
2019,Tyler Ryan,LAD,R,23,8,22,24,3,2,0,1,0,1,3,1,0,6,1,0,0,2,0,0,0.136363636,sa3011088
2019,Tyler Ryan,LAD,R,23,10,25,29,6,4,1,1,0,2,5,2,0,8,1,1,0,0,0,0,0.24,sa3011088
2019,Justin Washington,LAD,R,22,34,103,127,28,18,6,1,3,20,10,17,0,33,3,1,3,0,5,3,0.27184466,sa3011205
2019,Logan Wyatt,SFG,R,21,7,24,29,9,8,1,0,0,7,9,4,0,6,0,1,0,1,0,1,0.375,sa3011259
2021,Logan Wyatt,SFG,CPX,23,10,33,35,8,5,2,0,1,7,4,2,0,10,0,0,0,0,0,0,0.242424242,sa3011259
2022,Logan Wyatt,SFG,CPX,24,18,47,52,11,11,0,0,0,6,5,5,0,11,0,0,0,0,0,0,0.234042553,sa3011259
2021,Najee Gaskins,SFG,CPX,23,19,58,63,14,10,1,1,2,6,4,4,1,20,0,1,0,1,2,2,0.24137931,sa3011262
2019,Najee Gaskins,SFG,R,21,36,106,134,36,26,8,2,0,27,7,20,0,19,7,0,1,0,19,2,0.339622641,sa3011262
2019,Antoine Mistico,SEA,R,21,22,60,76,15,12,2,0,1,6,9,12,0,15,2,1,1,0,5,0,0.25,sa3011328
2019,Darrien Miller,MIL,R,18,23,80,96,14,11,3,0,0,7,4,9,0,16,7,0,0,3,3,2,0.175,sa3011330
2019,Matthew Mika,MIL,R,22,28,97,118,25,18,5,1,1,19,16,18,0,20,1,2,0,3,1,1,0.257731958,sa3011403
2021,Jose Bonilla,LAA,CPX,19,30,97,107,22,15,5,0,2,15,14,5,0,26,3,2,0,2,4,0,0.226804123,sa3011404
2021,Hunter Bishop,SFG,CPX,23,11,25,32,4,3,1,0,0,5,3,5,0,11,1,1,0,0,1,1,0.16,sa3011413
2019,Hunter Bishop,SFG,R,21,7,20,29,5,1,3,0,1,4,3,9,0,11,0,0,0,0,2,0,0.25,sa3011413
2019,Danny Casals,MIL,R,22,29,102,115,34,23,8,0,3,15,16,12,0,24,0,1,0,2,6,3,0.333333333,sa3011415
2019,T.J. Schofield-Sam,OAK,R,18,16,60,69,14,12,2,0,0,9,5,9,0,14,0,0,0,1,1,0,0.233333333,sa3011501
2024,T.J. Schofield-Sam,OAK,CPX,23,7,28,31,12,8,3,1,0,11,2,3,1,3,0,0,0,0,1,0,0.428571428,sa3011501
2019,Ethan Hearn,CHC,R,18,21,75,92,12,8,2,0,2,9,11,12,0,35,2,3,0,2,1,1,0.16,sa3011502
2019,Landy Pena,CLE,R,17,20,58,76,10,9,0,1,0,12,4,15,0,22,0,2,1,0,5,2,0.172413793,sa3011503
2019,Jose Pineda,CIN,R,21,14,47,54,3,2,0,1,0,5,2,7,0,35,0,0,0,1,0,0,0.063829787,sa3011504
2021,Elijah Tatis,CHW,CPX,19,32,113,122,12,9,3,0,0,9,6,8,0,58,0,1,0,4,0,1,0.10619469,sa3011507
2022,Elijah Tatis,CHW,CPX,20,14,41,41,6,4,1,0,1,3,4,0,0,19,0,0,0,0,0,0,0.146341463,sa3011507
2021,Jared Alvarez-Lopez,SDP,CPX,20,36,112,125,20,14,6,0,0,15,9,7,0,22,5,0,1,2,0,0,0.178571428,sa3011560
2019,Jared Alvarez-Lopez,SDP,R,18,17,63,75,14,13,0,0,1,12,12,10,0,24,0,1,1,2,1,0,0.222222222,sa3011560
2022,Wuilfredo Antunez,CLE,CPX,20,21,78,99,23,14,3,2,4,21,13,19,0,17,2,0,0,1,11,4,0.294871794,sa3011578
2019,Jorge Romero,OAK,R,19,12,33,40,9,7,0,1,1,5,4,4,0,15,3,0,0,0,2,0,0.272727272,sa3011579
2021,Jorge Romero,OAK,CPX,21,23,51,62,9,7,2,0,0,7,7,6,0,21,4,1,0,3,0,1,0.176470588,sa3011579
2019,Andre Nnebe,MIL,R,21,34,129,148,39,24,9,2,4,24,19,15,0,38,4,0,0,1,6,0,0.302325581,sa3011588
2022,Cristian More,CHC,CPX,20,34,100,118,30,19,8,2,1,19,21,10,0,19,4,3,1,1,9,2,0.3,sa3011589
2023,Cristian More,CHC,CPX,21,18,54,64,20,14,4,2,0,6,12,9,0,8,0,1,0,0,11,2,0.37037037,sa3011589
2019,Logan Glass,CHW,R,18,17,67,73,19,13,5,0,1,13,9,2,2,23,4,0,0,2,1,0,0.283582089,sa3011614
2021,Logan Glass,CHW,CPX,20,45,145,167,23,10,7,3,3,23,15,10,0,78,12,0,0,1,2,1,0.158620689,sa3011614
2019,Chase Krogman,CHW,R,18,7,21,22,4,4,0,0,0,2,1,1,0,6,0,0,0,0,0,0,0.19047619,sa3011615
2022,Chase Krogman,CHW,CPX,21,20,67,75,16,12,3,1,0,8,7,7,0,23,1,0,0,2,0,0,0.23880597,sa3011615
2019,Chet Allison,LAD,R,20,27,88,105,13,9,2,0,2,8,9,14,0,40,2,1,0,1,0,0,0.147727272,sa3011630
2021,Chet Allison,LAD,CPX,22,16,35,44,5,3,1,0,1,9,2,5,0,16,4,0,0,0,0,0,0.142857142,sa3011630
2021,Jean Perez,COL,CPX,19,40,80,90,20,15,3,1,1,10,16,6,0,14,2,1,1,2,3,1,0.25,sa3011632
2022,Jean Perez,COL,CPX,20,35,87,98,20,15,4,0,1,16,6,5,0,27,4,1,1,2,4,0,0.229885057,sa3011632
2022,Miguel Droz,LAD,CPX,20,19,67,72,15,11,4,0,0,5,8,2,0,26,2,1,0,4,0,0,0.223880597,sa3011704
2019,Caleb Ricca,SEA,R,21,17,56,66,12,7,3,1,1,8,1,8,0,24,2,0,0,1,5,0,0.214285714,sa3011738
2019,Zach Weatherford,CLE,R,23,10,31,35,4,3,1,0,0,4,4,3,0,8,0,1,0,0,1,1,0.129032258,sa3011796
2019,Emmanuel Rodriguez,SDP,R,17,7,22,23,2,1,1,0,0,3,2,1,0,12,0,0,0,1,0,0,0.09090909,sa3011820
2021,Zion Bannister,TEX,CPX,19,37,128,145,29,21,6,0,2,19,15,17,0,51,0,0,0,4,2,5,0.2265625,sa3011828
2022,Zion Bannister,TEX,CPX,20,10,32,43,9,6,3,0,0,4,4,9,0,10,2,0,0,0,0,4,0.28125,sa3011828
2019,Luke McKenzie,LAD,R,20,10,39,44,7,5,2,0,0,6,6,4,0,15,0,1,0,1,1,0,0.179487179,sa3011833
2021,Luke McKenzie,LAD,CPX,22,17,47,56,14,8,4,2,0,12,2,8,0,18,1,0,0,1,3,3,0.29787234,sa3011833
2022,Jesus Bugarin,COL,CPX,20,51,184,202,62,44,9,5,4,34,24,15,0,50,2,1,0,1,7,6,0.336956521,sa3011857
